core,mid_m,member_top,oilgpt
CCR1,25.28316000000001,-0,0.3
CCR1,25.755600000000044,-0,1.6
CCR1,26.19756000000001,-0,2.1
CCR1,26.593800000000044,-0,3.4
CCR1,26.83764000000002,-0,13.9
CCR1,27.172920000000005,-0,24.5
CCR1,27.553920000000005,-0,5.6
CCR1,27.87396000000001,-0,1.8
CCR1,28.17876000000001,-0,5
CCR1,28.437840000000023,-0,11.5
CCR1,28.68168,-0,15.2
CCR1,28.925520000000006,-0,18.2
CCR1,29.199840000000023,-0,14.7
CCR1,29.51988,-0,3.1
CCR1,29.870400000000018,-0,0.7
CCR1,30.220920000000007,-0,1.1
CCR1,30.525720000000007,-0,4.1
CCR1,30.78480000000002,-0,18.6
CCR1,31.08960000000002,-0,26.9
CCR1,31.39440000000002,-0,0.3
CCR1,31.790640000000025,-0,1e-5
CCR1,32.33928,-0,1e-5
CCR1,32.81172000000001,-0,1e-5
CCR1,33.055560000000014,-0,19.7
CCR1,33.314640000000026,-0,1e-5
CCR1,34.33572000000001,-0,1e-5
CCR1,35.89019999999999,-0,1e-5
CCR1,37.368480000000005,-0,1e-5
CCR1,38.892480000000006,-0,1e-5
CCR1,40.41648000000001,-0,1e-5
CCR1,41.376599999999996,-0,1e-5
CCR1,41.77284000000003,-0,1e-5
CCR1,42.09288000000001,-0,0.3
CCR1,42.39768000000001,-0,1e-5
CCR1,42.91584000000003,-0,1e-5
CCR1,43.54068000000001,-0,1e-5
CCR1,44.40936000000002,-0,1e-5
CCR1,45.50664000000003,-0,1e-5
CCR1,46.390559999999994,-0,1e-5
CCR1,47.06111999999999,-0,1e-5
CCR1,47.59451999999999,-0,0.4
CCR1,47.990759999999995,-0,2.5
CCR1,48.34128000000001,-0,2.5
CCR1,48.66131999999999,-0,36.5
CCR1,48.935640000000035,-0,34.9
CCR1,49.149,-0,6.5
CCR1,49.3776,-0,1.4
CCR1,49.63668000000001,-0,0.9
CCR1,49.91100000000003,-0,0.4
CCR1,50.231040000000036,-0,0.7
CCR1,50.535840000000036,-0,0.9
CCR1,50.93208000000001,-0,2.4
CCR1,51.3588,-0,12.3
CCR1,51.694080000000014,-0,1e-5
CCR1,52.05984000000004,-0,1e-5
CCR1,52.44084000000004,-0,1e-5
CCR1,52.77611999999999,-0,1e-5
CCR1,53.065680000000015,-0,1e-5
CCR1,53.43144000000004,-0,0.7
CCR1,53.827680000000015,-0,1.6
CCR1,54.102000000000004,-0,9.1
CCR1,54.39156,-0,15.7
CCR1,54.80304000000004,-0,0.3
CCR1,55.26024000000004,-0,1e-5
CCR1,55.56504000000004,-0,1e-5
CCR1,55.961280000000016,-0,1e-5
CCR1,56.47944000000004,-0,0.1
CCR1,56.90615999999997,-0,1.1
CCR1,57.21095999999997,-0,4.4
CCR1,57.424319999999994,-0,14.1
CCR1,57.729119999999995,-0,3.1
CCR1,58.09488000000002,-0,1e-5
CCR1,58.43016000000003,-0,1e-5
CCR1,58.73496000000003,-0,1e-5
CCR1,59.131200000000035,-0,1e-5
CCR1,59.61888000000002,-0,1.8
CCR1,60.10655999999997,-0,8.1
CCR1,60.44184000000001,-0,1e-5
CCR1,60.68568000000002,-0,2.7
CCR1,60.96000000000001,-0,0.7
CCR1,61.26480000000001,-0,0.3
CCR1,61.67628000000002,-0,1e-5
CCR1,62.20968000000002,-0,1e-5
CCR1,62.804040000000015,-0,0.1
CCR1,63.24600000000001,-0,1e-5
CCR1,63.55080000000001,-0,0.3
CCR1,63.85560000000001,-0,1
CCR1,64.16040000000001,-0,2.2
CCR1,64.48044000000002,-0,5.4
CCR1,64.80048000000002,-0,11.8
CCR1,65.10528000000002,-0,4.7
CCR1,65.47104000000002,-0,4.4
CCR1,65.83680000000001,-0,1e-5
CCR1,66.26352,-0,3.5
CCR1,66.69024000000002,-0,2.6
CCR1,66.99504000000002,-0,2.3
CCR1,67.31508000000002,-0,3.6
CCR1,67.63512,-0,3.5
CCR1,67.97040000000001,-0,3.4
CCR1,68.32092,-0,3.5
CCR1,68.65620000000004,-0,3.1
CCR1,68.94576,-0,3.4
CCR1,69.14388000000002,-0,1.9
CCR1,69.37248000000002,-0,2.7
CCR1,69.67728000000002,-0,3
CCR1,69.98208000000002,-0,3
CCR1,70.28688000000002,-0,2.2
CCR1,70.59168000000003,-0,2.2
CCR1,70.89648000000003,-0,1.6
CCR1,71.20128000000003,-0,3.6
CCR1,71.58228000000003,-0,3.4
CCR1,72.02424000000002,-0,4.3
CCR1,72.45095999999998,-0,5
CCR1,72.81672,-0,14.9
CCR1,73.12152,-0,20
CCR1,73.41108000000003,-0,13.4
CCR1,73.70064000000002,-0,8.4
CCR1,74.00544000000002,-0,2.7
CCR1,74.31024000000002,-0,2.5
CCR1,74.63028000000003,-0,0.3
CCR1,74.99604000000002,-0,2.2
CCR1,75.40752,-0,1.4
CCR1,75.80376000000001,-0,1.9
CCR1,76.15428,-0,2.5
CCR1,76.47432,-0,3.6
CCR1,76.80960000000002,-0,5.9
CCR1,77.17536000000001,-0,7.1
CCR1,77.48016000000001,-0,14.7
CCR1,77.75448,-0,8.2
CCR1,78.05928,-0,8.6
CCR1,78.36408,-0,7.4
CCR1,78.68412000000001,-0,8.6
CCR1,79.09560000000005,-0,8.2
CCR1,79.49184000000002,-0,8.8
CCR1,79.79664000000002,-0,3.3
CCR1,80.17764000000003,-0,2.2
CCR1,80.57388,-0,1.9
CCR1,80.97012000000001,-0,1.5
CCR1,81.39684000000003,-0,1.2
CCR1,81.77784000000003,-0,3.6
CCR1,82.11312000000001,-0,2.5
CCR1,82.49412000000001,-0,2.3
CCR1,82.87512000000001,-0,2.5
CCR1,83.17992000000001,-0,3.9
CCR1,83.48472000000001,-0,9.8
CCR1,83.83524000000003,-0,20.7
CCR1,84.20100000000005,-0,25.3
CCR1,84.47532000000001,-0,5.7
CCR1,84.78012000000001,-0,1.5
CCR1,85.14588,-0,1.3
CCR1,85.4964,-0,1.5
CCR1,85.93836000000002,-0,1.8
CCR1,86.33460000000005,-0,14.9
CCR1,86.60892000000001,-0,21.1
CCR1,86.88324000000003,-0,7.3
CCR1,87.1728,-0,1.6
CCR1,87.5538,-0,0.5
CCR1,87.95004000000003,-0,0.4
CCR1,88.27008000000001,-0,2.6
CCR1,88.57488000000001,-0,3.4
CCR1,88.81872000000001,-0,5.4
CCR1,89.09304000000003,-0,27
CCR1,89.4588,-0,3
CCR1,89.87028000000001,-0,0.8
CCR1,90.19032000000001,-0,1.2
CCR1,90.46464000000003,-0,1.9
CCR1,90.79992000000001,-0,1.1
CCR1,91.10472000000001,-0,1.6
CCR1,91.42475999999999,-0,2.6
CCR1,91.79052000000001,-0,25.4
CCR1,92.18676000000002,-0,25.9
CCR1,92.53728000000001,-0,4.3
CCR1,92.84208000000001,-0,2
CCR1,93.14688000000001,-0,2.9
CCR1,93.45168000000001,-0,25.1
CCR1,93.74124000000003,-0,35.1
CCR1,94.04604000000003,-0,1.9
CCR1,94.36608000000001,-0,1e-5
CCR1,94.67088000000001,-0,0.1
CCR1,94.97568000000001,-0,1e-5
CCR1,95.28048000000001,-0,1e-5
CCR1,95.58528000000001,-0,1e-5
CCR1,95.87484000000003,-0,1.3
CCR1,96.11868000000001,-0,17.7
CCR1,96.37776000000002,-0,1e-5
CCR1,96.74351999999999,-0,1e-5
CCR1,98.2218,-0,0
CCR1,100.26395999999997,-0,1e-5
CCR1,101.48315999999997,-0,1e-5
CCR1,102.74807999999999,-0,0
CCR1,103.87584000000001,-0,1e-5
CCR1,104.33304000000001,-0,1.2
CCR1,104.60736,-0,2.2
CCR1,104.89692,-0,25.8
CCR1,105.14076000000003,-0,1e-5
CCR1,105.36936,-0,1e-5
CCR1,106.32948000000002,-0,1e-5
CCR1,107.48772,-0,1e-5
CCR1,108.14304000000001,-0,1e-5
CCR1,108.64596000000003,-0,0.3
CCR1,109.02696,-0,1
CCR1,109.43844000000004,-0,2.6
CCR1,109.86516000000003,-0,17.4
CCR1,110.21567999999999,-0,2.5
CCR1,110.52047999999999,-0,1e-5
CCR1,110.91672000000003,-0,0.3
CCR1,111.40440000000004,-0,0.3
CCR1,111.84636000000003,-0,0.9
CCR1,112.27308000000002,-0,1.3
CCR1,112.66932,-0,12.4
CCR1,113.09604000000004,-0,3
CCR1,113.65992000000003,-0,1e-5
CCR1,114.28475999999998,-0,0.7
CCR1,114.68100000000001,-0,8
CCR1,115.01628000000002,-0,1e-5
CCR1,119.07012,-0,0
CCR1,123.30684000000005,-0,1e-5
CCR1,123.99264000000002,-0,1e-5
CCR1,124.38888,-0,0.2
CCR1,124.90704000000002,-0,1e-5
CCR1,126.65964000000005,-0,0
CCR1,128.42748000000003,-0,1e-5
CCR1,128.96088,-0,1e-5
CCR1,129.34188000000003,-0,1e-5
CCR1,129.78384000000003,-0,1e-5
CCR1,130.1496,-0,1e-5
CCR1,130.4544,-0,0.6
CCR1,130.78968,-0,1e-5
CCR1,131.14020000000002,-0,1.8
CCR1,131.47548000000003,-0,0.8
CCR1,131.79551999999998,-0,2
CCR1,132.10031999999998,-0,8.8
CCR1,132.40511999999998,-0,10
CCR1,132.70991999999998,-0,8.4
CCR1,133.01471999999998,-0,7
CCR1,133.31951999999998,-0,4.5
CCR1,133.62431999999998,-0,3.8
CCR1,133.92911999999998,-0,2.4
CCR1,134.23391999999998,-0,1.4
CCR1,134.53871999999998,-0,1.2
CCR1,134.84351999999998,-0,0.8
CCR1,135.22452,-0,2.7
CCR1,135.60551999999998,-0,20.4
CCR1,135.86460000000002,-0,5
CCR1,136.12368,-0,2
CCR1,136.47420000000002,-0,0.5
CCR1,136.8552,-0,1.7
CCR1,137.34288,-0,1e-5
CCR1,137.86104000000003,-0,1e-5
CCR1,138.27252000000001,-0,0.6
CCR1,138.68400000000005,-0,1e-5
CCR1,139.11072,-0,2.6
CCR1,139.40028000000004,-0,17.3
CCR1,139.58316000000005,-0,8.8
CCR1,139.84224000000003,-0,1.8
CCR1,140.14704000000003,-0,1.4
CCR1,140.63472,-0,1.8
CCR1,141.30528,-0,1e-5
CCR1,141.82344000000003,-0,0.1
CCR1,142.09775999999997,-0,1.1
CCR1,142.40255999999997,-0,0.7
CCR1,143.14932000000002,-0,1e-5
CCR1,144.55140000000003,-0,1e-5
CCR1,148.62048000000001,-0,0
CCR1,151.98852000000002,-0,1e-5
CCR1,152.41524,-0,1e-5
CCR1,152.82672,-0,1e-5
CCR1,153.162,-0,1.7
CCR1,153.42108000000005,-0,7.3
CCR1,153.68016000000003,-0,13.1
CCR1,154.12212000000008,-0,2.4
CCR1,154.54884,-0,1.3
CCR1,154.88412000000002,-0,0.7
CCR1,155.26512,-0,1.4
CCR1,155.69184000000004,-0,5.3
CCR1,156.05760000000006,-0,12.1
CCR1,156.31668,-0,13.3
CCR1,156.60623999999999,-0,6.2
CCR1,156.95676,-0,5.5
CCR1,157.29204000000001,-0,6.8
CCR1,157.58160000000007,-0,8.9
CCR1,157.88640000000007,-0,3.7
CCR1,158.35884000000001,-0,0.4
CCR1,158.75508,-0,2.1
CCR1,158.99892000000003,-0,27.8
CCR1,159.30372000000003,-0,1e-5
CCR1,159.63900000000004,-0,1e-5
CCR1,159.98952000000006,-0,1e-5
CCR1,160.24860000000004,-0,0.6
CCR1,160.49244000000002,-0,1e-5
CCR1,162.86988,-0,0
CCR1,165.26255999999998,-0,1e-5
CCR1,165.65880000000007,-0,1e-5
CCR1,166.02455999999998,-0,1e-5
CCR1,166.25316,-0,0.9
CCR1,166.43603999999996,-0,1e-5
CCR1,166.80180000000004,-0,1e-5
CCR1,167.51808000000003,-0,1e-5
CCR1,168.58488000000003,-0,1e-5
CCR1,169.80408000000003,-0,1e-5
CCR1,170.87088000000003,-0,1e-5
CCR1,171.81575999999998,-0,1e-5
CCR1,172.80636,-0,1e-5
CCR1,173.52264000000005,-0,1e-5
CCR1,173.90364000000002,-0,0.7
CCR1,174.33036,-0,1.8
CCR1,174.75708,-0,33.8
CCR1,175.03140000000005,-0,0.5
CCR1,175.41240000000002,-0,1e-5
CCR1,175.83912,-0,1e-5
CCR1,176.14392,-0,1.5
CCR1,176.44872,-0,1.2
CCR1,176.75352,-0,3.1
CCR1,177.05832,-0,2.8
CCR1,177.43931999999998,-0,1.7
CCR1,177.82032,-0,5.2
CCR1,178.12512,-0,5.4
CCR1,178.47563999999997,-0,0.2
CCR1,178.87188,-0,1e-5
CCR1,179.22240000000002,-0,1.9
CCR1,179.46624000000006,-0,1e-5
CCR1,180.16728000000003,-0,1e-5
CCR1,183.21528000000004,-0,0
CCR1,185.95848000000004,-0,1e-5
CCR1,186.65952000000001,-0,1e-5
CCR1,194.12712000000002,-0,0
CCR1,201.47280000000003,-0,1e-5
CCR1,201.96048000000005,-0,1e-5
CCR1,202.32624,-0,1e-5
CCR1,202.69200000000004,-0,1e-5
CCR1,203.11872000000002,-0,1e-5
CCR1,203.45400000000004,-0,1.3
CCR1,203.74355999999997,-0,2.4
CCR1,204.06360000000004,-0,9.7
CCR1,204.36840000000004,-0,3.3
CCR1,204.68844000000004,-0,0.4
CCR1,205.00848000000005,-0,0.1
CCR1,205.34376,-0,1e-5
CCR1,205.80096,-0,1e-5
CCR1,206.36484000000004,-0,1e-5
CCR1,206.82204000000004,-0,0.2
CCR1,207.14208,-0,0.4
CCR1,207.44688,-0,0.3
CCR1,207.75168,-0,1.2
CCR1,208.05648,-0,4.1
CCR1,208.33080000000004,-0,4.5
CCR1,208.63560000000004,-0,7
CCR1,208.97088,-0,4.9
CCR1,209.36712000000003,-0,3
CCR1,209.79383999999996,-0,1.8
CCR1,210.14435999999998,-0,1.2
CCR1,210.46440000000004,-0,4.1
CCR1,210.78444000000005,-0,5.7
CCR1,211.15020000000007,-0,8.4
CCR1,211.42452,-0,5.6
CCR1,211.71408,-0,3.3
CCR1,212.14080000000004,-0,1.3
CCR1,212.56752000000003,-0,0.3
CCR1,212.93328,-0,2.1
CCR1,213.23808,-0,2.4
CCR1,213.49715999999998,-0,15.8
CCR1,213.68004000000005,-0,6.2
CCR1,213.92388000000003,-0,2.2
CCR1,214.24392000000003,-0,1.2
CCR1,214.54872000000003,-0,0.2
CCR1,214.85352000000003,-0,1
CCR1,215.15832000000003,-0,6.6
CCR1,215.47835999999998,-0,6.9
CCR1,215.7679200000001,-0,2.9
CCR1,216.04224000000002,-0,1e-5
CCR1,216.6823200000001,-0,1e-5
CCR1,217.53576,-0,1e-5
CCR1,217.97772,-0,1e-5
CCR1,218.31300000000007,-0,1e-5
CCR1,218.72448,-0,1e-5
CCR1,219.33408,-0,1e-5
CCR1,220.29420000000007,-0,1e-5
CCR1,220.98000000000005,-0,0.3
CCR1,221.33052,-0,0.6
CCR1,221.65056,-0,2.9
CCR1,221.95536,-0,3.7
CCR1,222.26016,-0,0.4
CCR1,222.58020000000008,-0,1.2
CCR1,222.91548000000003,-0,1.5
CCR1,223.26600000000005,-0,1
CCR1,223.60128,-0,0.5
CCR1,223.93656000000001,-0,1.3
CCR1,224.33280000000005,-0,1.5
CCR1,224.69856000000001,-0,4.3
CCR1,225.00336000000001,-0,20.2
CCR1,225.30816000000002,-0,10.5
CCR1,225.61296000000002,-0,11.5
CCR1,225.97871999999998,-0,1.9
CCR1,226.34448,-0,4.3
CCR1,226.63404000000006,-0,17.7
CCR1,226.95408,-0,34.3
CCR1,227.21316,-0,14.6
CCR1,227.44176000000002,-0,1.3
CCR1,227.79228000000003,-0,0.9
CCR1,228.15804000000006,-0,1
CCR1,228.50856000000002,-0,1.1
CCR1,228.84384000000003,-0,3.6
CCR1,229.14864000000003,-0,29.1
CCR1,229.45344000000003,-0,1e-5
CCR1,229.75824000000003,-0,0.8
CCR1,230.03256000000002,-0,6
CCR1,230.30688,-0,15.7
CCR1,230.68788000000004,-0,14.9
CCR1,231.00791999999998,-0,5.3
CCR1,231.25176000000002,-0,1
CCR1,231.55656000000002,-0,2
CCR1,231.86136000000002,-0,16.5
CCR1,232.18140000000002,-0,15.2
CCR1,232.51668000000004,-0,19.3
CCR1,232.76052,-0,7.3
CCR1,232.98911999999999,-0,1.5
CCR1,233.29391999999999,-0,1.5
CCR1,233.59872,-0,3.2
CCR1,233.85780000000003,-0,6.6
CCR1,234.17784000000003,-0,3.6
CCR1,234.6655200000001,-0,8.4
CCR1,235.09224000000003,-0,16.8
CCR1,235.44276,-0,21.8
CCR1,235.85424000000003,-0,15.6
CCR1,236.17428000000004,-0,2.7
CCR1,236.52480000000006,-0,0.8
CCR1,236.92104000000003,-0,1.4
CCR1,237.13440000000006,-0,11.6
CCR1,237.42396,-0,1e-5
CCR1,240.03000000000006,-0,0
CCR1,243.10848000000001,-0,1e-5
CCR1,243.97716,-0,1e-5
CCR1,244.32768000000002,-0,1e-5
CCR1,244.80012000000002,-0,0.9
CCR1,245.24208000000002,-0,1.2
CCR1,245.51640000000006,-0,14.4
CCR1,245.77548000000004,-0,1e-5
CCR1,247.74144000000004,-0,0
CCR1,249.85980000000004,-0,0.2
CCR1,250.34748000000005,-0,1.9
CCR1,250.69800000000006,-0,1.5
CCR1,251.04852000000008,-0,3.7
CCR1,251.47524,-0,24.1
CCR1,251.87148000000005,-0,1.5
CCR1,252.25248000000002,-0,1e-5
CCR1,252.67920000000007,-0,0.2
CCR1,253.10592,-0,0.4
CCR1,253.53264000000004,-0,0.9
CCR1,253.86792000000005,-0,4.5
CCR1,254.14224000000004,-0,21.8
CCR1,254.40132000000008,-0,11.4
CCR1,254.58420000000004,-0,10
CCR1,254.78232000000006,-0,3.4
CCR1,255.16332000000008,-0,5.4
CCR1,255.62052000000008,-0,10.4
CCR1,255.95580000000004,-0,14.3
CCR1,256.16916000000003,-0,24.9
CCR1,256.50443999999993,-0,22.6
CCR1,256.96164,-0,1e-5
CCR1,257.76936,-0,1e-5
CCR1,258.88188,-0,1e-5
CCR1,259.62864,-0,1e-5
CCR1,260.04012,-0,1e-5
CCR1,260.36015999999995,-0,1e-5
CCR1,260.71068,-0,1.3
CCR1,261.0612000000001,-0,12.1
CCR1,261.3660000000001,-0,1e-5
CCR1,261.99084000000005,-0,1e-5
CCR1,263.22528,-0,1e-5
CCR1,264.70356000000004,-0,1e-5
CCR1,265.92276000000004,-0,1e-5
CCR1,266.95908,-0,1e-5
CCR1,267.98015999999996,-0,1e-5
CCR1,268.6812000000001,-0,1.7
CCR1,269.01648,-0,9.6
CCR1,269.2146,-0,7.2
CCR1,269.42796,-0,7
CCR1,269.71752000000004,-0,1e-5
CCR1,272.84172,-0,0
CCR1,275.9202,-0,0.8
CCR1,276.14880000000005,-0,1.7
CCR1,276.43836,-0,2.7
CCR1,276.75840000000005,-0,6.2
CCR1,277.06320000000005,-0,20.5
CCR1,277.36800000000005,-0,22.9
CCR1,277.70328000000006,-0,6.2
CCR1,278.08428000000004,-0,1.5
CCR1,278.4348,-0,1.9
CCR1,278.7396,-0,1.2
CCR1,279.15108,-0,2
CCR1,279.62352,-0,3.1
CCR1,280.0350000000001,-0,3.1
CCR1,280.41600000000005,-0,6.4
CCR1,280.75128000000007,-0,7.8
CCR1,281.05608000000007,-0,5.4
CCR1,281.36088000000007,-0,6
CCR1,281.66568000000007,-0,9.6
CCR1,281.97048000000007,-0,14.1
CCR1,282.321,-0,8
CCR1,282.67152,-0,5.9
CCR1,282.97632,-0,4.3
CCR1,283.34208,-0,2.8
CCR1,283.72308,-0,5.6
CCR1,284.04312000000004,-0,9.2
CCR1,284.37840000000006,-0,8.4
CCR1,284.71368000000007,-0,0.2
CCR1,285.09468000000004,-0,1e-5
CCR1,285.59760000000006,-0,1e-5
CCR1,286.08528,-0,1.9
CCR1,286.49676,-0,5.7
CCR1,286.86252,-0,12.7
CCR1,287.18255999999997,-0,8
CCR1,287.51784,-0,0.3
CCR1,287.9750399999999,-0,0.5
CCR1,288.43224,-0,1.3
CCR1,288.798,-0,0.6
CCR1,289.13328,-0,1.2
CCR1,289.46856,-0,5
CCR1,289.81908,-0,1e-5
CCR1,290.16960000000006,-0,1e-5
CCR1,290.6268,-0,0.9
CCR1,290.97731999999996,-0,1.9
CCR1,291.20592,-0,0.2
CCR1,292.10508000000004,-0,0.4
CCR1,293.58335999999997,-0,0.1
CCR1,294.84828000000005,-0,0.3
CCR1,295.79315999999994,-0,0.7
CCR1,296.55516,-0,0.9
CCR1,297.05808,-0,1.8
CCR1,297.34764000000007,-0,3
CCR1,297.6372,-0,1.6
CCR1,297.95724000000007,-0,1e-5
CCR1,298.27728,-0,2.4
CCR1,298.61256000000003,-0,2.9
CCR1,299.00880000000006,-0,0.7
CCR1,299.38980000000004,-0,1e-5
CCR1,299.72508000000005,-0,0.3
CCR1,300.06035999999995,-0,1e-5
CCR1,300.39564000000007,-0,1e-5
CCR1,300.74616000000003,-0,1e-5
CCR1,301.11192000000005,-0,0.5
CCR1,301.44720000000007,-0,0.5
CCR1,301.75200000000007,-0,0.8
CCR1,302.05680000000007,-0,0.9
CCR1,302.36160000000007,-0,0.3
CCR1,302.66640000000007,-0,0.6
CCR1,302.97120000000007,-0,0.2
CCR1,303.27600000000007,-0,0.6
CCR1,303.58080000000007,-0,0.3
CCR1,304.02275999999995,-0,1.2
CCR1,304.4190000000001,-0,0.5
CCR1,304.7238000000001,-0,0.3
CCR1,305.18100000000004,-0,3.7
CCR1,305.6382000000001,-0,4.8
CCR1,306.01920000000007,-0,5.8
CCR1,306.33924,-0,2
CCR1,307.11648,-0,1.7
CCR1,308.15280000000007,-0,1.8
CCR1,309.12816,-0,1.6
CCR1,310.22544000000005,-0,1.5
CCR1,310.92647999999997,-0,2.9
CCR1,311.32272,-0,1.7
CCR1,311.68848,-0,2.5
CCR1,311.99328,-0,2.1
CCR1,312.29808,-0,4.9
CCR1,312.60288,-0,2.2
CCR1,312.90768,-0,3
CCR1,313.21248,-0,4.6
CCR1,313.51728,-0,4.9
CCR1,313.82208,-0,3
CCR1,314.12688000000003,-0,3.4
CCR1,314.46216000000004,-0,3.6
CCR1,314.84316,-0,2.1
CCR1,315.20892000000003,-0,2
CCR1,315.52896,-0,4.2
CCR1,315.74232000000006,-0,1e-5
CCR1,315.9252,-0,7
CCR1,316.19952,-0,2.3
CCR1,316.6110000000001,-0,2.6
CCR1,317.1444,-0,2.1
CCR1,317.57112000000006,-0,2.1
CCR1,317.87592000000006,-0,12.1
CCR1,318.22644,-0,6.9
CCR1,318.57696,-0,15
CCR1,318.88176,-0,16.7
CCR1,319.18656,-0,5.6
CCR1,319.61328000000003,-0,4.5
CCR1,320.13144,-0,3.2
CCR1,320.60388,-0,2.7
CCR1,321.04584,-0,2.3
CCR1,321.4116,-0,1e-5
CCR1,321.7164,-0,0.1
CCR1,322.05168000000003,-0,3
CCR1,322.34123999999997,-0,9
CCR1,322.6308,-0,6
CCR1,322.96608000000003,-0,5.3
CCR1,323.42328,-0,2.7
CCR1,324.03288,-0,1.4
CCR1,324.79488000000003,-0,1e-5
CCR1,325.60260000000005,-0,1e-5
CCR1,326.30364,-0,1.3
CCR1,326.80656,-0,2.7
CCR1,327.15708000000006,-0,7.3
CCR1,327.43140000000005,-0,8.7
CCR1,327.62952000000007,-0,14.8
CCR1,327.8581200000001,-0,7
CCR1,328.1172,-0,4.4
CCR1,328.422,-0,3.1
CCR1,328.7420400000001,-0,0.4
CCR1,329.21448,-0,1.1
CCR1,330.28128000000004,-0,1.3
CCR1,331.50048000000004,-0,1e-5
CCR1,332.41488000000004,-0,1e-5
CCR1,333.0702,-0,1.5
CCR1,333.42071999999996,-0,6.8
CCR1,333.72551999999996,-0,8.5
CCR1,334.03031999999996,-0,7.1
CCR1,334.33511999999996,-0,9
CCR1,334.63991999999996,-0,8.4
CCR1,334.95996,-0,7
CCR1,335.43240000000003,-0,6.8
CCR1,336.17916,-0,4.7
CCR1,336.97164,-0,8.1
CCR1,337.84032,-0,3.6
CCR1,338.60231999999996,-0,6.2
CCR1,338.99856,-0,6.1
CCR1,339.2576399999999,-0,7.9
CCR1,339.53196,-0,8.2
CCR1,339.8520000000001,-0,7.1
CCR1,340.18728,-0,8.7
CCR1,340.52256,-0,8.3
CCR1,340.82736,-0,10.8
CCR1,341.14740000000006,-0,10
CCR1,341.46744,-0,12
CCR1,341.77224,-0,7.4
CCR1,342.10752000000014,-0,4.2
CCR1,342.4580400000001,-0,2.4
CCR1,343.17431999999997,-0,1.5
CCR1,344.30208000000005,-0,0.6
CCR1,345.0336000000001,-0,3.4
CCR1,345.35364000000004,-0,15.1
CCR1,345.68892000000005,-0,14.5
CCR1,346.02420000000006,-0,20.4
CCR1,346.34424,-0,23.9
CCR1,346.64904,-0,9
CCR1,346.95384,-0,10.4
CCR1,347.25864,-0,8.3
CCR1,347.56344,-0,5.3
CCR1,347.91396,-0,1.8
CCR1,348.90455999999995,-0,1
CCR1,350.27616,-0,1.7
CCR1,351.0686400000001,-0,3.6
CCR1,351.52584,-0,6.7
CCR1,352.07448,-0,6.7
CCR1,352.68408,-0,9
CCR1,353.14128000000005,-0,12.2
CCR1,353.53752,-0,3.2
CCR1,354.26904,-0,0.3
CCR1,355.54920000000004,-0,1e-5
CCR1,357.1951200000001,-0,1e-5
CCR1,358.91724,-0,1e-5
CCR1,359.9383200000001,-0,1.2
CCR1,360.33456,-0,12.2
CCR1,360.73080000000004,-0,11.7
CCR1,361.03560000000004,-0,17.2
CCR1,361.34040000000005,-0,18.1
CCR1,361.70616000000007,-0,16.6
CCR1,362.1024000000001,-0,11.6
CCR1,362.30052,-0,0
CCR1,362.52912000000003,-0,4.5
CCR1,362.89488000000006,-0,1.7
CCR1,363.51972,-0,1.6
